sample_id,N,alpha_true,m,V0,E,L,hbar,M_eff_true,M_eff_noisy,logA_clean,logA_noisy,A_noisy
151,7,0.36193786745066014,1.0,0.9460229742530564,0.053791864925044515,1.1753093701443027,1.0,2.022427595086508,2.059062014492358,-2.232761672368404,-2.2856226123630163,0.1017107160390506
152,240,0.20468538204507708,1.0,1.3136353582321547,0.19481336797006882,1.472443937356381,1.0,3.0703963941368753,2.9429608537481333,-3.8595039220768057,-3.834450569307679,0.02161321016956592
153,36,0.29638716454313396,1.0,0.8501457176530437,0.202682856006178,1.2123924646793152,1.0,2.8924648192279814,2.937598980846801,-2.346387304619275,-2.2985945643918124,0.10039985013631451
154,398,0.37253510374416365,1.0,0.9698175835955315,0.19729429944928506,1.9211730101816327,1.0,9.301386907210947,9.047451725216803,-7.283013561496621,-7.324012025859689,0.0006595109213756172
155,101,0.3938191679409421,1.0,0.5088522775531211,0.06820939584061271,1.3450333287197909,1.0,6.156589193794415,5.974248390571584,-3.1330080515204206,-3.098412112111012,0.04512079229977747
156,412,0.42319373055302667,1.0,0.7513221149614312,0.2754880389976939,1.8018949322749485,1.0,12.782273559840377,12.917129454505885,-6.284580385398727,-6.211003970012037,0.002007221262181544
157,402,0.18473583240571556,1.0,1.1687355341489005,0.01968311047476858,1.0981979893667808,1.0,3.027567730858111,3.185436553064201,-2.8967598839870266,-2.7915287402170637,0.06132738857066888
158,318,0.35808640103586986,1.0,0.6894937448477895,0.145075970605763,1.851050451973693,1.0,7.87200064938932,8.32529120721388,-5.4192846398471595,-5.357114592266673,0.00471448972613446
159,421,0.326321729749743,1.0,0.6258024917037762,0.12731838213768426,1.0545183012430444,1.0,7.183899909832251,7.192765890809232,-2.8221163505875153,-2.7677340752202593,0.0628041531193911
160,482,0.33266397835996886,1.0,1.0511293270178794,0.08664643349457965,1.8682515384569829,1.0,7.8082390686512255,7.927554413946699,-7.250603593409454,-7.2826274448164625,0.000687377143458437
161,364,0.21971759265126925,1.0,0.6936643784304612,0.011601885062354034,1.1740508475669793,1.0,3.6535834433933054,3.6546868991800374,-2.6210391240169595,-2.6352498939770768,0.07170104950922414
162,189,0.3256278139556435,1.0,0.8473627674740317,0.2555650822982902,0.9334981455160778,1.0,5.511620170755542,5.12607440209032,-2.384266126785404,-2.404156987622599,0.09034162262333445
163,440,0.42193630027341367,1.0,0.8409689565431555,0.172244283433087,0.946817408764185,1.0,13.042734153539444,11.916746579762766,-3.9544785763160126,-3.9642262230031124,0.018982719322675905
164,162,0.2695212768878746,1.0,1.3562662363403957,0.4707283843877732,1.6133354667131643,1.0,3.9401368671503008,3.946933779450524,-4.261857238855584,-4.305212913902288,0.013498011321568793
165,194,0.4044750873886754,1.0,1.4443545520809282,0.07171088195733025,1.6255830507163416,1.0,8.420905712194482,8.159451881543266,-7.815962524965746,-7.814758879227367,0.00040373215634007686
166,493,0.3260586216098167,1.0,0.6570800203341325,0.20933362453642682,0.7565040421403192,1.0,7.551373555292522,7.266399753884916,-1.967230628083476,-1.9903666032569152,0.13664532164202006
167,174,0.2087122465781525,1.0,1.2898938461769298,0.1404836417039473,0.750566844221426,1.0,2.9351484221238926,3.034994085302051,-1.9496512454354273,-1.9042303205381952,0.14893723244667842
168,56,0.4957452577313439,1.0,0.688682534055427,0.08842461135345085,0.9112649020680794,1.0,7.356240579271166,7.651488479837769,-2.7080492212767027,-2.70088509812602,0.06714605558295617
169,420,0.3309157652716341,1.0,1.1075454289973288,0.38314487082281384,1.1748420048835722,1.0,7.380309018918676,7.168830004829374,-3.8416794539855,-3.799134371209868,0.022390145024118017
170,38,0.3944471497828851,1.0,0.5987519770446363,0.12144097526450762,0.525571352515384,1.0,4.198954193743843,4.140244252604071,-1.052247672175506,-1.0575725586264748,0.3472978330650968
171,198,0.3676558032664216,1.0,1.3762640266450603,0.219514076150042,0.6573101172013791,1.0,6.988472899449796,7.5419721302052185,-2.642994152157853,-2.651305684402446,0.07055902507082967
172,184,0.3312208463156891,1.0,0.6463351484582331,0.028882336470373336,1.365876564819231,1.0,5.625419005130294,5.187026977138476,-3.6000271488588127,-3.513036759085726,0.0298062624242018
173,119,0.4008299026604796,1.0,0.7535850255257841,0.021351131055677187,0.6580085193135982,1.0,6.791118153661736,7.213025749410641,-2.075114531473775,-2.032748532062206,0.13097503688592438
174,239,0.3555190630988585,1.0,0.9538940621168025,0.1753835839039848,1.87512035525129,1.0,7.007543355683296,7.343047907127507,-6.193829896161221,-6.159077988332322,0.0021142016919894185
175,110,0.4477082242028496,1.0,1.3096717729410723,0.29052240714737115,1.269948357500836,1.0,8.202538811173405,7.92047412939335,-5.192710667290542,-5.190114407357471,0.00557136937280922
176,127,0.46971740429249914,1.0,1.052217266909561,0.024109069147434815,0.8143182321440918,1.0,9.7318010725305,9.370122558245853,-3.6427148722759957,-3.7302206282856827,0.023987542922374636
177,59,0.29688333718136994,1.0,0.6420102472833705,0.05655633401745446,1.9231355930431455,1.0,3.355339386838814,3.6359211281242163,-3.811882346235364,-3.816329986178747,0.022008424080223837
178,400,0.35286277094115626,1.0,1.3158576766152672,0.32582075679651773,0.5313735885483728,1.0,8.282665046163098,8.194384866880858,-2.151917942773147,-2.1670670321697116,0.11451298776372296
179,287,0.3255021961752172,1.0,0.7278865393179323,0.2801337074495559,0.5914454390655044,1.0,6.310241134260903,6.094373430163065,-1.4059563358708402,-1.4091979453859131,0.24433917794884943
180,353,0.24123589005098572,1.0,0.5948965848801014,0.010219035549897343,1.2807018701597321,1.0,4.11732072836584,4.264418577297746,-2.8101441609436346,-2.876492574517616,0.05633199702165498
181,420,0.36050221212101086,1.0,1.156654683302437,0.2623963221980404,1.5197023025989282,1.0,8.824440357165505,9.592303311987813,-6.0373813673181616,-5.97863447701706,0.0025322818214164734
182,398,0.4732026563900317,1.0,1.147379782469797,0.14403299948454848,0.7146730866874744,1.0,16.993059419527995,18.267793698950147,-4.173339777491103,-4.212107263808187,0.014815116063363488
183,477,0.370715538139387,1.0,1.3412941402734972,0.25659414846417716,0.8353882585672813,1.0,9.839394699594353,9.874199308493276,-3.859600680999157,-3.894404604054949,0.020355490418357863
184,6,0.2736241404438227,1.0,1.0424292108037492,0.12087718994956208,0.7545542464017563,1.0,1.6327547918816991,1.6434084641592084,-1.3089584974000867,-1.278800920753122,0.2783708891697098
185,73,0.4041889819145323,1.0,0.7670800830645044,0.03488006788045026,1.6169217658668498,1.0,5.664147702461299,5.682709348033952,-4.6567846717488175,-4.669889876451982,0.009373301691411115
186,121,0.39698348203031836,1.0,0.9700905355528721,0.14272183844504968,1.2071501012590051,1.0,6.7116822662342095,6.941573526732469,-4.02292105477076,-4.021881508247273,0.01791921804539151
187,396,0.42017227411175434,1.0,0.8751867814849567,0.254840096464664,1.603627357828234,1.0,12.344670254022951,13.509579247632756,-6.275891609171373,-6.237991478086824,0.0019537757860396336
188,417,0.4181070762490404,1.0,0.558735250873314,0.04576480975531887,1.536513159886663,1.0,12.459408507878068,12.051644380523191,-5.49346250937738,-5.556463881264182,0.003862410219139389
189,177,0.4252552074312932,1.0,0.8514152218875498,0.15290574924617176,1.2244142029717737,1.0,9.035711120222214,9.22584515525554,-4.350214537589755,-4.342480997240359,0.013004224701960092
190,380,0.29824402278577383,1.0,1.1734349206351875,0.4392484127619277,1.4683450947948333,1.0,5.880375206169378,5.598762722410888,-4.314682597555065,-4.292466866119057,0.013671158747387382
191,242,0.4072013084416436,1.0,1.3305595703547264,0.23664113623945726,1.1141257162823726,1.0,9.347441075196222,9.282609582583742,-5.038346538760214,-5.080514352454831,0.0062167106130950915
192,279,0.42812524026497323,1.0,1.3064636046408595,0.10722362878920963,0.9985529559384271,1.0,11.143583897469501,11.03991863048257,-5.162399279737559,-5.164682180774179,0.005714878848777318
193,369,0.5365775241713937,1.0,1.1237470556754088,0.3050288495453385,1.2951483330301916,1.0,23.8456218234642,22.729413649429844,-8.092935121201231,-8.14390858576719,0.00029049953401081083
194,64,0.33953834568180274,1.0,0.8508323439389499,0.1852819600904767,1.4827777863541285,1.0,4.104567105847326,3.9220410844111244,-3.465893537967164,-3.46814021049297,0.03117495563560817
195,54,0.46182158297846565,1.0,0.9534804568821352,0.2860179202452119,0.8116451236718927,1.0,6.310399122059566,6.025331454213989,-2.3557166047867573,-2.2904922014519378,0.10121663061883546
196,300,0.45710628918458807,1.0,0.6753656903403801,0.19546794551657073,1.2023417705370312,1.0,13.561499260122403,13.511338333120301,-4.337816135248032,-4.313350230414472,0.013388619413074941
197,185,0.5023970898356852,1.0,0.7863935659364492,0.02639009280055066,0.7553248463343247,1.0,13.772744106798676,12.951463886157612,-3.4559447957829454,-3.4264960349661835,0.0325006225330707
198,365,0.22149279125073518,1.0,0.6009968171444349,0.06295059525384288,0.8306270089800514,1.0,3.6942765105362985,3.466693491279529,-1.656134250401138,-1.5814482131704855,0.20567701824862783
199,140,0.3922911197708464,1.0,1.1284892358425216,0.18635280658178324,1.052700136143128,1.0,6.948754531885755,7.732434084080983,-3.8091674144020953,-3.760121105983331,0.023280920745363733
200,112,0.2384606179635244,1.0,1.1820081808516112,0.2127064814160164,1.1433936085626433,1.0,3.0807594975760204,3.0829586624595797,-2.7942749869054713,-2.88863064814403,0.05565236813132151
201,282,0.26214180743947013,1.0,1.0136661629490427,0.1412791731157419,1.0419689229796196,1.0,4.388465918739448,4.072082727785695,-2.8832394998479165,-2.958618754130743,0.05189054129189211
202,257,0.444943258452896,1.0,0.9815526392945396,0.06489609956558033,1.469256061409789,1.0,11.810913708991048,13.233224519712817,-6.836873710576902,-6.826894140734151,0.001084220329378484
203,297,0.1614990511097895,1.0,0.9435237694074324,0.22533858890526728,0.917223209082765,1.0,2.5081171637541653,2.6097971083157274,-1.74093342279542,-1.6644942450056408,0.189286366302583
204,62,0.372128065747652,1.0,1.189891781457805,0.19814001999883096,1.8125446198769017,1.0,4.645144756813634,4.849943668728386,-5.50180027684039,-5.561082405227769,0.0038446127157192892
205,480,0.3727516602577241,1.0,0.6445177205337277,0.25111826622573724,1.9860534098940414,1.0,9.987047668509335,9.712072589222414,-5.567258145655872,-5.641398740252283,0.0035479023400984697
206,196,0.2701167829666116,1.0,1.2093164440439654,0.30766172807560715,1.5487602484877976,1.0,4.160799951749429,4.210430651651364,-4.24236213823124,-4.248084852380764,0.014291578198427945
207,263,0.4328611846305721,1.0,1.462511379387998,0.16479502673094382,1.6821428911224345,1.0,11.155907690586956,11.86215800185724,-9.051493149114805,-9.10532834875406,0.00011107239647563685
208,19,0.4072783628896419,1.0,0.9964383734792827,0.36132138758640187,0.7075032719194314,1.0,3.3174827485111718,3.1062226974952485,-1.4523612428552704,-1.451514705192279,0.23421525221569245
209,261,0.43775170099955407,1.0,1.312801238201136,0.3060933734715362,1.6305559118026483,1.0,11.425849329187585,10.75817824309501,-7.820718792016119,-7.863082149404638,0.0003846863813999521
210,462,0.3189212683584223,1.0,0.609274429986014,0.22996768866016332,0.5349385887743657,1.0,7.076377591531283,7.514819077868799,-1.239423440515798,-1.229906502516278,0.2923199075790016
211,223,0.335024840918147,1.0,0.8099604163531723,0.24314784262920588,0.9879002062125624,1.0,6.119845570029323,5.86306671731972,-2.602064414395267,-2.6194339338148644,0.07284408573260885
212,155,0.3197548924809353,1.0,1.0582368114313851,0.389069453501365,0.8152538106769927,1.0,5.016135698005851,4.746961366434328,-2.112320663850096,-2.0291747715698696,0.1314439476866085
213,374,0.3812215634886663,1.0,0.6959642391405735,0.10867947365422885,0.7321846548256001,1.0,9.568285708466538,8.254871318425367,-2.454579232701288,-2.427632613374946,0.08824549669920469
214,386,0.2880234879983804,1.0,0.7802344666370757,0.20294018644589817,1.0199624105106497,1.0,5.559015660464555,5.869747468454728,-2.58402517519516,-2.6596335689262625,0.06997385764326337
215,186,0.32955688097184305,1.0,1.3306735676663382,0.1635411267867411,0.9900442175911954,1.0,5.596720350803189,5.313461879288229,-3.5784624414489037,-3.6680790697097834,0.02552545550334623
216,112,0.413467875997101,1.0,0.9599202804701623,0.26700828900041296,1.7523138009819523,1.0,7.035351868846138,6.7158998554822125,-5.471530563813316,-5.382057362646703,0.0045983517144455996
217,179,0.4114240690764992,1.0,1.4606369565153625,0.0001681339917411654,1.9647792577566665,1.0,8.450413508666971,8.088982987087238,-9.761439976050697,-9.781288638742627,5.649894239031144e-05
218,48,0.373155473510195,1.0,0.9138270145060107,0.31262161511430503,0.8561387741882314,1.0,4.2399854866516,4.312528947722941,-1.9330931661409252,-2.020138469582914,0.13263709760489847
219,86,0.2326283427416282,1.0,1.1073689205381583,0.27816838261678184,1.5284127083046195,1.0,2.8185073308818476,3.0356351129112658,-3.304418233132375,-3.273310085833501,0.037880830521693616
220,193,0.40807717650624603,1.0,1.2285021855337157,0.289176541668338,1.5033387443358202,1.0,8.564140299919984,8.579779656807055,-6.03006264971654,-6.005458492228082,0.0024652587874578447
221,41,0.3003816281240665,1.0,0.9264472836200217,0.3521462091541962,1.8072858193478412,1.0,3.0510592443384077,3.009275717489378,-3.3832724597516517,-3.3781698146795556,0.03410982494356405
222,17,0.3389052944098601,1.0,0.7893337564449815,0.12874976880944025,1.9197809470917158,1.0,2.612195361604253,2.3027630584767365,-3.5664285121649986,-3.5944602280139515,0.027475509684619284
223,144,0.413080080053098,1.0,0.5062895212477061,0.008843802322894376,1.917909616325732,1.0,7.790701254294101,7.123541530550458,-5.339545097020292,-5.40694552809137,0.004485319591765515
224,202,0.4612812683909192,1.0,1.0646061845255894,0.08314777965829531,1.9991432522472175,1.0,11.572185955455476,12.424887776810966,-9.528017900125874,-9.491953677741819,7.545654142194889e-05
225,136,0.36187513342538813,1.0,0.6987420333440846,0.15934338733181594,1.6452272558620513,1.0,5.916633622147823,6.144763419706272,-4.156551425884303,-4.246209378578237,0.01431840682926909
226,86,0.36123235099120404,1.0,1.1832809013290886,0.156393952151413,1.509162258278437,1.0,4.9980825353754215,5.169926993496742,-4.835194653653003,-4.8915517359504115,0.0075097602640167085
227,221,0.38479095308181643,1.0,0.6516428543994135,0.011835744800583775,0.858767296678739,1.0,7.981801762955934,7.324371505115984,-2.7445142798534503,-2.7367484186633018,0.06478064434237524
228,28,0.27961918767203553,1.0,0.7235913608715505,0.014828909337721952,0.7049344569089045,1.0,2.5389441821451397,2.603640481333123,-1.3373363967433731,-1.251405098203312,0.2861025121758111
229,343,0.38044904132024515,1.0,0.8274733271248131,0.09596616686453846,1.229715288482535,1.0,9.21616449008055,8.790338530226391,-4.515480485787958,-4.450603881380998,0.011671516630244119
230,14,0.36081690260677257,1.0,0.9171677683500671,0.06361728028432648,0.6063459750891516,1.0,2.591447219005702,2.406472919287578,-1.2753262191073778,-1.3515905274764892,0.2588282596246502
231,148,0.388745790084866,1.0,0.5052820363397723,0.028873865039202244,0.6661313416417506,1.0,6.977182860001622,6.952927287770498,-1.7175307418317856,-1.7121819828339242,0.18047157680486176
232,93,0.5269992335126397,1.0,0.8977051284233404,0.06722139895497499,1.1796081419643007,1.0,10.89905903791073,11.00953103034836,-5.0189495017018455,-5.0864834312062115,0.006179713108232435
233,482,0.5426124818269673,1.0,0.5172028398502501,0.12582168863521623,1.7190699931839655,1.0,28.566353902734466,29.513130116853638,-8.128977412514976,-8.08487008178797,0.0003081665785363234
234,424,0.2578122532603693,1.0,0.7187126686580324,0.21785440869287043,1.8731039550032424,1.0,4.757371994190232,5.06032400303108,-4.089007006366467,-4.090426903518851,0.016732089045988895
235,370,0.18289293061376835,1.0,0.917059275551541,0.3153688978706057,0.731372127393362,1.0,2.949211642760172,2.9631906277567897,-1.3778213376073358,-1.4461377090503973,0.23547801862585088
236,186,0.36431994322718075,1.0,0.776073763990838,0.1237451122002803,1.1345673952078985,1.0,6.711642678216283,7.225312057381531,-3.3573215430193475,-3.3309128309184466,0.035760446922632326
237,71,0.39657266342348785,1.0,1.4927049039941687,0.45927420685734155,1.8604190307991417,1.0,5.421986776210898,5.4970778210997535,-6.227958028567144,-6.222946555036319,0.0019833924237754093
238,34,0.22896199430198633,1.0,0.6406807739317426,0.21967597962872645,1.012202761943725,1.0,2.2420767084140607,2.371255508715605,-1.390757049995535,-1.4165317831663562,0.24255378893335452
239,480,0.3769467773316156,1.0,0.659246657177378,0.23826572324655437,1.509848864230906,1.0,10.249088510245212,10.53823187031313,-4.435292947512362,-4.408511558639866,0.012173284071405527
