matrix_id,n_obs,identity_functional
4380,20,113.00621032476938
4381,20,110.07787612935039
4382,20,117.27657796595997
4383,20,111.17291819627778
4384,20,107.77431644701565
4385,20,106.40334974623052
4386,20,123.96841350955796
4387,20,118.71660048549705
4388,20,118.92056068590347
4389,20,119.77038114781469
4390,20,122.01763822578906
4391,20,106.34334817536795
4392,20,117.43457699644634
4393,20,115.57187579363041
4394,20,135.9595037731317
4395,20,107.10000610710091
4396,20,118.32677580107611
4397,20,118.83938618991705
4398,20,118.10668630157579
4399,20,115.73386685266428
4400,20,128.4950140818641
4401,20,115.16672006589064
4402,20,113.71090280842458
4403,20,103.4057710033888
4404,20,133.85558426655075
4405,20,108.56323280392806
4406,20,121.98857278235909
4407,20,118.92642931099998
4408,20,116.51691214059599
4409,20,113.55341581048194
4410,20,118.81250225973949
4411,20,113.57605361056044
4412,20,108.19403705762834
4413,20,116.73779861155876
4414,20,109.42948861041783
4415,20,116.13043215135063
4416,20,122.01332619425986
4417,20,108.56767379243973
4418,20,116.32665150203256
4419,20,107.83672361833882
4420,20,106.190878380978
4421,20,135.41754389626914
4422,20,113.50105752243994
4423,20,114.53881896125483
4424,20,109.74993906941802
4425,20,104.53492392571265
4426,20,107.21107653810445
4427,20,138.47383079614713
4428,20,110.50949652095898
4429,20,119.84115281129877
4430,20,105.09397814885487
4431,20,116.86118501631036
4432,20,106.42432364496814
4433,20,122.72440476304115
4434,20,111.60874649765384
4435,20,105.72125513042921
4436,20,108.07251589693348
4437,20,118.21658932951209
4438,20,118.93035366523475
4439,20,125.37754532579146
4440,20,116.6606378805904
4441,20,126.81027389788545
4442,20,113.99291815138055
4443,20,116.22404427446787
4444,20,122.3348282071236
4445,20,120.37249694753663
4446,20,106.30269986047938
4447,20,106.47277728078456
4448,20,126.34275065517312
4449,20,107.60665370048326
4450,20,114.26729616456043
4451,20,114.70163469557178
4452,20,115.99068638480111
4453,20,109.84149869426022
4454,20,112.36291506459435
4455,20,105.07614467423909
4456,20,116.1287538676738
4457,20,114.55042035792103
4458,20,122.13737707575532
4459,20,107.4426497206351
4460,20,128.93586773409186
4461,20,109.98024543590529
4462,20,112.34864409276469
4463,20,106.66932809336845
4464,20,115.72257371322365
4465,20,112.39534067146371
4466,20,117.84274836841539
4467,20,119.10605954835967
4468,20,120.80019870284272
4469,20,111.37550231956345
4470,20,109.22094260346861
4471,20,106.20639406435441
4472,20,116.76094171374615
4473,20,104.04749909071901
4474,20,109.53399760130587
4475,20,121.12171621810771
4476,20,112.54494123642982
4477,20,113.59456212727235
4478,20,121.97882822074638
4479,20,118.21524558286853
4480,20,114.97308170782648
4481,20,110.10905356533232
4482,20,127.14059393672815
4483,20,103.7451440517935
4484,20,128.2697671583074
4485,20,106.22079992698444
4486,20,117.84722194275318
4487,20,109.71091803737181
4488,20,116.47705832899234
4489,20,116.08635823443927
4490,20,112.37635780460889
4491,20,104.23135935403036
4492,20,110.4084343664104
4493,20,110.54294193903235
4494,20,115.34582858423323
4495,20,106.29735245467647
4496,20,117.50349135094616
4497,20,119.1020868015247
4498,20,111.93776261124296
4499,20,109.36384028312277
4500,20,112.22592684656296
4501,20,120.73198903245695
4502,20,105.03392990545969
4503,20,102.43783840128239
4504,20,108.20008977055795
4505,20,111.85684692926169
4506,20,123.24583936055649
4507,20,128.4250889156014
4508,20,115.75893371129055
4509,20,110.80215786340804
4510,20,112.46111958742759
4511,20,122.42879261170512
4512,20,118.06501177185854
4513,20,117.28095600191307
4514,20,129.2395221313221
4515,20,107.08788197140294
4516,20,115.61070078382772
4517,20,118.42073189053843
4518,20,106.33537813092562
4519,20,110.39277180989113
4520,20,110.15463450503842
4521,20,118.45605159257677
4522,20,109.28155399571364
4523,20,109.959978736336
4524,20,110.67091310770253
4525,20,117.0332375703646
4526,20,115.663264471056
4527,20,120.74747244242397
4528,20,114.59951099005004
4529,20,111.93203317712513
4530,20,109.70070179548955
4531,20,112.15592233061284
4532,20,107.61374255537271
4533,20,109.49266221966516
4534,20,118.31981498790475
4535,20,113.08633902083136
4536,20,134.46589865739202
4537,20,126.17581207614263
4538,20,110.90493876116936
4539,20,123.17800989617311
4540,20,114.23568974243707
4541,20,111.31409921441053
4542,20,108.11397195276614
4543,20,123.72856981033995
4544,20,121.47544341505983
4545,20,114.00123224365036
4546,20,114.20403492746192
4547,20,118.07351665461479
4548,20,127.24996642040166
4549,20,117.01013422966025
4550,20,125.0887664398229
4551,20,107.53032696345326
4552,20,112.56997558876994
4553,20,115.2337644801608
4554,20,128.39720909404366
4555,20,135.7284960252492
4556,20,125.21850841431275
4557,20,105.52536087822727
4558,20,109.27451150856831
4559,20,119.3516396715548
4560,20,103.00707730639374
4561,20,114.15547714052215
4562,20,116.09932180378468
4563,20,119.02593994568761
4564,20,116.19098888153303
4565,20,116.68706926176176
4566,20,111.29714878816453
4567,20,115.48348483384886
4568,20,115.81041534052903
4569,20,106.66814048224458
4570,20,118.47349170835687
4571,20,110.41694806545846
4572,20,115.03314374021473
4573,20,107.35439259879155
4574,20,104.79403718072254
4575,20,110.04734773054963
4576,20,127.00590935139167
4577,20,118.93262050405926
4578,20,128.32977682636448
4579,20,123.13321611748934
4580,20,119.42849596136406
4581,20,111.6271082671815
4582,20,116.6556751547716
4583,20,112.82676056938405
4584,20,115.22560420248342
4585,20,107.38106253505626
4586,20,109.24669969068007
4587,20,120.43469154587282
4588,20,110.81335124965148
4589,20,118.9648084747989
4590,20,116.06740068157572
4591,20,116.99506997963528
4592,20,103.17907300119155
4593,20,107.6299192393876
4594,20,110.87649525915234
4595,20,103.86983771502753
4596,20,109.68068857991733
4597,20,120.2346372708578
4598,20,134.86746378310406
4599,20,112.66072127010551
4600,20,111.67539316111332
4601,20,114.53574475598478
4602,20,120.08081397145614
4603,20,111.62757856427696
4604,20,114.22532614653416
4605,20,107.16412407121753
4606,20,107.68364565045974
4607,20,135.24414048313432
4608,20,116.55606902215762
4609,20,108.1669052964756
4610,20,104.5341438042351
4611,20,130.21845233684817
4612,20,114.11575846902008
4613,20,104.57173921553604
4614,20,128.20931005447233
4615,20,104.22649481388085
4616,20,115.98537868964127
4617,20,103.98973027097142
4618,20,120.2470015469572
4619,20,116.00914193822878
4620,20,110.47766325059177
4621,20,119.50680262909817
4622,20,118.78145486357985
4623,20,111.45558616821828
4624,20,107.85427907413631
4625,20,119.69093088984569
4626,20,112.2042784726917
4627,20,117.60842108011758
4628,20,118.7898529398117
4629,20,112.39616700620547
4630,20,121.15076392035513
4631,20,109.20783652774608
4632,20,119.49199669613951
4633,20,110.94632475543423
4634,20,106.89719783961016
4635,20,105.47053717810212
4636,20,113.42221312752648
4637,20,127.45117259129927
4638,20,125.77330227086654
4639,20,117.16932438359119
4640,20,111.30574787610433
4641,20,119.12143458758416
4642,20,111.45156958744283
4643,20,110.79823512732906
4644,20,129.72722282604087
4645,20,116.2650067090829
4646,20,110.26725460707274
4647,20,110.19397727896107
4648,20,130.51460839698072
4649,20,118.21404096447117
4650,20,117.159025705002
4651,20,111.41468853647973
4652,20,106.81920106039021
4653,20,114.03527308947533
4654,20,106.48934912895821
4655,20,117.90912588064876
4656,20,115.57161355294112
4657,20,113.21834491931271
4658,20,110.47246891135711
4659,20,110.62013964321945
4660,20,108.5467850785608
4661,20,115.33103547736508
4662,20,115.69199561789668
4663,20,114.38041666366439
4664,20,115.47976437772944
4665,20,119.28759159922802
4666,20,105.39664281763976
4667,20,110.79002358953585
4668,20,103.6512212482083
4669,20,111.87115068616525
4670,20,107.96367348509725
4671,20,109.64809146817676
4672,20,110.51903334504902
4673,20,119.18376280086618
4674,20,111.95929001915337
4675,20,116.50214113949333
4676,20,112.29485643825039
4677,20,109.59659073543416
4678,20,105.06368115205561
4679,20,112.57505430099975
4680,20,114.09513361465658
4681,20,109.98233062472927
4682,20,120.17750492154377
4683,20,112.15616119744848
4684,20,107.84358439384488
4685,20,113.76275450633005
4686,20,114.58958743453431
4687,20,117.79650323922652
4688,20,111.89021634752989
4689,20,106.56303221039522
4690,20,108.85995684771541
4691,20,122.82391881672184
4692,20,105.71229600260577
4693,20,110.40861520546369
4694,20,112.34308473172112
4695,20,109.4171709463526
4696,20,114.52964653533589
4697,20,117.80756601908273
4698,20,115.12759111565579
4699,20,115.58367279109638
4700,20,118.7681719331817
4701,20,124.02291548849331
4702,20,127.45670397061153
4703,20,114.40074751040615
4704,20,111.74114399256803
4705,20,124.05074847210315
4706,20,120.44470010539354
4707,20,118.95209310348159
4708,20,110.06286399793824
4709,20,112.69476156714703
4710,20,123.42531141274934
4711,20,115.3931316395462
4712,20,126.1203452797576
4713,20,112.50615178100698
4714,20,109.89697561101099
4715,20,116.83026616967342
4716,20,111.94108642705291
4717,20,113.39602455059064
4718,20,115.68301395244274
4719,20,108.88298067039022
4720,20,119.63842358285225
4721,20,113.97230209382325
4722,20,107.73936566652517
4723,20,115.55702835851278
4724,20,110.503644083614
4725,20,113.75075988288684
4726,20,125.21959379144187
4727,20,117.01150333318827
4728,20,110.6649924835748
4729,20,111.42358773801584
4730,20,119.81342783747672
4731,20,107.18499080046976
4732,20,113.61991475322496
4733,20,110.13879864951811
4734,20,117.61599694483422
4735,20,120.2241457293249
4736,20,110.11172665769115
4737,20,118.39031070884587
4738,20,115.85401103922959
4739,20,115.33843757415892
4740,20,111.39046808909369
4741,20,121.34113858956388
4742,20,120.41948533431514
4743,20,119.42560218976004
4744,20,124.8990517301736
4745,20,105.34416515028552
4746,20,113.14357260599006
4747,20,110.33289777955784
4748,20,127.52575942312862
4749,20,109.56905463525767
4750,20,125.81599605564242
4751,20,111.87101837063636
4752,20,121.40495270544939
4753,20,113.90549170377193
4754,20,112.22651881031491
4755,20,128.4619688641112
4756,20,112.48450549593727
4757,20,121.70935077348062
4758,20,108.70082331109577
4759,20,104.98143848774065
4760,20,109.50469900829547
4761,20,115.22563763376662
4762,20,119.03704099616107
4763,20,113.94666727236026
4764,20,106.8291906476469
4765,20,106.93149759213645
4766,20,106.48278778958098
4767,20,111.49970712377957
4768,20,110.17262569856403
4769,20,106.48731276825819
4770,20,104.661831171134
4771,20,115.26773230243414
4772,20,108.75026613059228
4773,20,136.1059177065385
4774,20,109.27467242536608
4775,20,113.95963801804332
4776,20,116.03427255385841
4777,20,114.46352327630686
4778,20,119.17568632822534
4779,20,118.46444412409892
4780,20,118.93341226065972
4781,20,124.86815105575218
4782,20,114.71779670889924
4783,20,121.47563706239956
4784,20,118.56990256081713
4785,20,113.41118839949475
4786,20,109.08733173297198
4787,20,109.03186988023099
4788,20,117.05512530767307
4789,20,110.06977658898373
4790,20,122.42329323906539
4791,20,110.90834636079867
4792,20,110.80402462468402
4793,20,112.77652549222826
4794,20,121.24837654948702
4795,20,108.1197393609988
4796,20,120.77797487327122
4797,20,108.12052307542274
4798,20,111.90946746476655
4799,20,107.90981392471134
4800,20,103.29773422938679
4801,20,119.91696401322147
4802,20,124.64954014699586
4803,20,128.661530625239
4804,20,116.6117151509978
4805,20,109.12907600986794
4806,20,116.43815635364525
4807,20,117.15530012203085
4808,20,118.39264801582534
4809,20,123.18798239938539
4810,20,125.00079620455178
4811,20,120.35668747225778
4812,20,112.75574428268236
4813,20,109.06400167532357
4814,20,101.80043633662365
4815,20,114.05015782622155
4816,20,118.64473452035134
4817,20,104.57876966972658
4818,20,122.930691315815
4819,20,123.63383311241861
4820,20,107.78099952658764
4821,20,104.18573534141825
4822,20,118.22974754992893
4823,20,114.95012004194083
4824,20,116.47466005522082
4825,20,110.51529607742526
4826,20,107.68960885162922
4827,20,120.2416698452789
4828,20,112.44516402953221
4829,20,104.33433470548546
4830,20,112.19814093265062
4831,20,116.55592317833677
4832,20,124.41579857884489
4833,20,124.51048327728454
4834,20,119.04330686942623
4835,20,124.24764782052364
4836,20,120.50050820917872
4837,20,131.4773009060117
4838,20,125.66377641730728
4839,20,116.22320795626433
4840,20,130.9564115998274
4841,20,109.27017662524909
4842,20,113.4866674146698
4843,20,116.42405965298236
4844,20,127.40091689305564
4845,20,139.63123172739688
4846,20,104.31558308251617
4847,20,122.90490097493264
4848,20,122.10056503392727
4849,20,115.02238262710105
4850,20,115.92423135107833
4851,20,123.12821952147618
4852,20,136.1949604885092
4853,20,121.2960848777827
4854,20,127.29581638889746
4855,20,112.54533920100837
4856,20,118.39910015373053
4857,20,105.74920954378794
4858,20,105.54813360988922
4859,20,109.87901046424824
4860,20,107.34374750608274
4861,20,121.63392457278547
4862,20,115.427146208266
4863,20,113.99254231063306
4864,20,117.86260818942623
4865,20,113.69033919580495
4866,20,108.56729850246421
4867,20,104.2978535500325
4868,20,115.08782821368916
4869,20,116.70643186812526
4870,20,123.95205060462433
4871,20,114.11842061986286
4872,20,110.81333235278143
4873,20,114.11941977924496
4874,20,109.06722653769442
4875,20,114.52870186699272
4876,20,113.30588448643567
4877,20,109.48659210783056
4878,20,111.886537197342
4879,20,111.3636778031339
4880,20,106.4128737705508
4881,20,117.5028067019644
4882,20,107.03883721066966
4883,20,112.11461113561242
4884,20,124.89398512321684
4885,20,105.98140616327191
4886,20,110.9662043441632
4887,20,109.29017549800352
4888,20,106.48925537405219
4889,20,116.20102850448427
4890,20,109.84414480093386
4891,20,124.39412754911338
4892,20,116.42310926377348
4893,20,122.16371744069191
4894,20,129.9098207428663
4895,20,122.45644140470878
4896,20,125.04243075050023
4897,20,112.51113568619036
4898,20,104.49848190317623
4899,20,114.90984224219638
4900,20,134.31815275292237
4901,20,111.28941726948628
4902,20,113.53859253487397
4903,20,113.99418768431805
4904,20,111.8031530263007
4905,20,118.83896019021083
4906,20,117.62533093414302
4907,20,108.9776944156798
4908,20,128.63156277961545
4909,20,115.9876767773354
4910,20,119.17571772481612
4911,20,115.34119889164651
4912,20,112.4426395817667
4913,20,120.47026164477518
4914,20,105.07847146674865
4915,20,112.31337600619037
4916,20,110.04128297756709
4917,20,110.99696767350176
4918,20,116.34108266607437
4919,20,115.53384579512948
4920,20,113.43004003625464
4921,20,110.36692399276431
4922,20,122.05139039203635
4923,20,112.73032250577091
4924,20,115.74479437336186
4925,20,107.90923446908363
4926,20,124.44543705089333
4927,20,120.94708575421122
4928,20,108.75132445285257
4929,20,108.79265349129363
4930,20,108.90678133213879
4931,20,112.03553580649267
4932,20,125.96897058328723
4933,20,110.68315119972303
4934,20,109.56563022511051
4935,20,104.1138262910626
4936,20,127.6813694116897
4937,20,115.0859715877771
4938,20,116.95175305515109
4939,20,104.15970010092555
4940,20,113.84625539052988
4941,20,111.14920692339139
4942,20,114.06197852516797
4943,20,105.95660946116459
4944,20,105.77153059293076
4945,20,102.66443392154625
4946,20,111.25934778289943
4947,20,120.61612916641289
4948,20,117.28298394534275
4949,20,107.11450074086872
4950,20,110.30769951652661
4951,20,118.27006260082598
4952,20,130.7717052357711
4953,20,122.04326405033417
4954,20,107.15158164036362
4955,20,107.3824360227486
4956,20,118.4736780228557
4957,20,105.96998150408993
4958,20,114.00035384278209
4959,20,103.19978390117416
4960,20,115.14649722139058
4961,20,114.48933874472593
4962,20,108.37056273242912
4963,20,104.94785406429398
4964,20,107.75333685340868
4965,20,120.08937390738504
4966,20,112.73849768825298
4967,20,116.86984694768265
4968,20,122.37698358447922
4969,20,105.14334502163575
4970,20,116.9354069947145
4971,20,116.38707510738794
4972,20,109.36163108543377
4973,20,110.8322759580319
4974,20,109.23956803315644
4975,20,107.81088895101234
4976,20,113.93190069369282
4977,20,110.83678565245548
4978,20,113.94166884901749
4979,20,115.54735020233431
4980,20,113.55650793332778
4981,20,119.45167758472542
4982,20,105.10794517064821
4983,20,109.82359634822456
4984,20,116.32467589054929
4985,20,112.31439812657192
4986,20,121.82185718782611
4987,20,114.37900304579867
4988,20,110.5575287963329
4989,20,127.0150876064169
4990,20,130.75496750248044
4991,20,108.9130749967153
4992,20,110.655470546638
4993,20,113.9492973174016
4994,20,108.5369628086931
4995,20,118.07543144223908
4996,20,126.29086363532986
4997,20,119.84615663919229
4998,20,104.48526048589616
4999,20,113.60693390248005
