N,logN,logA_noisy,alpha_true,regime_label
162,5.087596335294113,-2.1432404273157397,0.3958866401141491,1
283,5.645446897678573,-7.325069489777495,0.4004455682315552,0
481,6.175867270126552,-12.647023784730028,0.5293824343507193,0
252,5.529429087551106,-5.243479222559642,0.42016250887232776,0
117,4.762173934883226,-3.149395274876939,0.48144300639688287,0
300,5.703782474689534,-2.0143146015201423,0.4226211040739809,0
207,5.332718793313679,-4.396662759758066,0.2338278759887547,1
171,5.14166355656114,-4.474873755685002,0.3491123426221532,1
500,6.214608098442191,-6.943572362579861,0.353463689234863,1
385,5.9532433343137585,-5.581439631545004,0.3512680924064627,1
452,6.113682179854355,-2.0336930304656198,0.310714473296743,1
87,4.465908118769526,-1.7776901690029638,0.24379102603642883,1
105,4.653960350252762,-3.8046845456541623,0.19745138601727522,1
173,5.153291594555583,-2.900016720754556,0.42535021849782606,0
95,4.553876891705804,-6.600553446462213,0.3939630104439638,1
154,5.036952602478564,-1.606617964316406,0.16004646428544195,1
188,5.2364419628831405,-4.121252847274786,0.35828819158098196,1
349,5.8550719222310805,-4.340231337312455,0.38834734729175074,1
374,5.92425579744127,-4.84773913126036,0.305528608435126,1
175,5.164785973980657,-1.2627079953157663,0.21934367523483644,1
43,3.761200115926121,-3.9337158525467855,0.3654045388460029,1
498,6.210600077044734,-2.986609540170925,0.24337020339903623,1
173,5.153291594555583,-6.099375648367437,0.31845272518740564,1
22,3.0910424538128614,-2.307516585506427,0.3665267963136643,1
362,5.891644211853396,-4.573041013949591,0.4066282253426185,0
381,5.942799375152948,-2.5559109540183074,0.3712992048269724,1
157,5.0562458054120025,-7.822757324406806,0.43882454483405486,0
94,4.543294782376387,-4.337480188410876,0.4350187182184675,0
380,5.940171252746747,-2.2464124501309417,0.35838352743083285,1
424,6.049733455255542,-4.924721217722464,0.3588710068427821,1
297,5.69373213883637,-4.898907920262634,0.3393221538572954,1
42,3.7376696185214637,-4.447995503698793,0.3499658379843385,1
30,3.401197381995489,-1.7915037433616414,0.19388236899855565,1
58,4.060443010718833,-1.4905525087121663,0.17187188361677966,1
186,5.225746673766965,-3.811367998874552,0.3012263222035301,1
323,5.7776523232536166,-1.6432052288881445,0.3088792772381296,1
339,5.826000107409949,-1.9875559622018506,0.36307499273453325,1
11,2.3978952737074617,-1.3002650669642863,0.32023061685980075,1
408,6.011267174428672,-3.618028560953886,0.4172033659323009,0
170,5.135798437109085,-5.694609685628599,0.37566571660059744,1
352,5.863631175626506,-3.039599697493354,0.3422311638761871,1
104,4.644390899237527,-4.217140097367258,0.37702063131985586,1
291,5.6733232672058564,-6.100199447511269,0.3660900950982355,1
44,3.784189634145534,-3.386376747027189,0.38757380592387153,1
223,5.407171771504962,-2.433637802200431,0.2780801102869814,1
410,6.016157159722744,-3.3524175644683307,0.35089908431013417,1
114,4.736198448482215,-2.6402692953281397,0.34642836039342706,1
303,5.713732805542373,-4.337114440152691,0.29226616327591853,1
389,5.963579343644153,-2.1917762646447554,0.30353366014252176,1
499,6.212606095771559,-3.9293788456407395,0.3281317843090391,1
117,4.762173934883226,-4.623366299488971,0.3641371002883375,1
486,6.18620862392107,-5.124888128286736,0.43340607700007117,0
104,4.644390899237527,-5.093278403884183,0.3627140493329115,1
422,6.045005314059709,-3.408573398080533,0.4389742840760814,0
385,5.9532433343137585,-7.683844813660139,0.39499654780574317,1
128,4.852030263997742,-2.0860105046251616,0.3523659893100893,1
108,4.6821312272168125,-3.3736981060265903,0.41908784800047555,0
100,4.605170186088091,-6.143152605685799,0.3786434976161178,1
297,5.69373213883637,-1.7509892308552248,0.3329272208820179,1
106,4.663439094206407,-1.8923497784249845,0.34504081737835773,1
214,5.365976015068581,-2.00380666302619,0.33318394331010776,1
181,5.198497031321074,-5.251772120616768,0.2804411042514896,1
243,5.493061443381701,-3.446504227059458,0.3024587086517966,1
180,5.192956850945766,-6.355181516124742,0.39787442889806396,1
234,5.455321115400436,-4.758894701844921,0.40820754787421276,0
490,6.1944053911250805,-3.485905569033491,0.15193345845135717,1
154,5.036952602478564,-2.4506165277520733,0.23410083021835848,1
171,5.14166355656114,-3.7153865027511603,0.4528396983917649,0
197,5.28320372878875,-3.150134031679263,0.3979014043375206,1
207,5.332718793313679,-4.4171060342209785,0.36332839220968594,1
333,5.808142490010474,-3.89593246101392,0.18788790311854503,1
125,4.828313737382301,-3.7570104651882654,0.3022994227499495,1
497,6.20859002611675,-2.3083349451563118,0.24453402164808674,1
258,5.5529595849603774,-4.112272314746902,0.26760341518821107,1
417,6.033086221822782,-2.908062697626584,0.4041205579342069,0
28,3.332204510532347,-4.558391138888484,0.36446402301994346,1
340,5.828945617639619,-3.3073991097724296,0.32414752571888933,1
141,4.94875989044909,-2.589212544108698,0.28702219274837343,1
278,5.627621113726608,-4.085919646554037,0.29536575155729394,1
278,5.627621113726608,-6.817290626269439,0.3538135184353219,1
359,5.883322388516134,-1.9538259132352134,0.34290934811568774,1
490,6.1944053911250805,-2.2178212392974106,0.19407883487542313,1
391,5.968707560010941,-3.0715590735449885,0.33799437208287464,1
424,6.049733455255542,-2.904389624133253,0.24798217075084786,1
465,6.142037405608861,-5.268182388756206,0.4057806110989449,0
331,5.802118375407274,-2.1207757208392732,0.3688346539819577,1
448,6.104793232437307,-5.058451030707299,0.32898878914157975,1
465,6.142037405608861,-5.453625722647997,0.27370950421036405,1
181,5.198497031321074,-5.297030287872631,0.4214889038429641,0
49,3.891820298314708,-5.24377271429719,0.3415705746869931,1
337,5.820082930382036,-7.86679875537715,0.34603055461811655,1
7,1.9459101504838847,-3.628643170587027,0.4728050770010889,0
183,5.209486152896066,-1.9305416604626067,0.2475501957056881,1
60,4.094344562388767,-2.8845285125034756,0.4090797267308524,0
197,5.28320372878875,-6.892702408946869,0.4900412377766463,0
115,4.744932128450206,-3.7406941125041393,0.4235445528620223,0
489,6.192362489495322,-3.2822885268100337,0.4551141216392429,0
199,5.293304824774744,-3.8471145228699832,0.23728259835885968,1
10,2.302585093994046,-1.928054790081415,0.40502836134592546,0
335,5.814130531854917,-1.8391342163937585,0.3597502468547669,1
417,6.033086221822782,-5.556463881264182,0.4181070762490404,0
415,6.028278520254795,-2.939084373035086,0.39060129947167027,1
31,3.433987204807727,-2.5380497572057767,0.33527537600474133,1
249,5.517452896504868,-6.046199015603938,0.4076491688430026,0
142,4.955827057671684,-7.192487574266496,0.4810741222699678,0
240,5.480638923383658,-1.3405837741015596,0.3157205245281948,1
34,3.526360524910279,-3.478792272690307,0.4434050324823424,0
167,5.1179938124766355,-2.8398595897496173,0.2972298631716198,1
288,5.6629604801706686,-5.3538704999473365,0.41810114474868426,0
279,5.631211781857208,-6.651079998652937,0.37401559278351704,1
104,4.644390899237527,-4.233464159270625,0.205373997855247,1
201,5.303304908108827,-1.993411619774766,0.29147475046291743,1
36,3.5835189387338877,-1.863661856966823,0.5263595152784382,0
158,5.062595033090258,-2.935704872088944,0.22518432568099495,1
401,5.993961427331507,-6.128196326497746,0.37066397636522186,1
182,5.2040066871317405,-5.49655833116001,0.29173327711632324,1
489,6.192362489495322,-4.417486030003685,0.409927259762662,0
32,3.465735903112227,-1.2418737391009012,0.25984100780369745,1
52,3.951243718773735,-3.337819502578432,0.3464794614700317,1
252,5.529429087551106,-7.606355896719203,0.3950561879505261,1
152,5.023880520912066,-2.6884697885683964,0.411362902111572,0
451,6.111467339524851,-3.9143968461620235,0.2636087373294873,1
190,5.247024072213118,-3.5164661689215615,0.2933474837090907,1
277,5.624017506223439,-3.2752053415645417,0.3695130739901105,1
66,4.18965474217794,-4.200811032704607,0.3476878722406918,1
151,5.0172798368811495,-5.089176787413461,0.337250086594336,1
260,5.560681631053989,-5.313718676694685,0.3030662717571851,1
380,5.940171252746747,-4.790625753218103,0.3651399700495906,1
427,6.056784013252043,-1.4017648560524056,0.22745649124702969,1
305,5.720311776640199,-2.535079949458951,0.4080010910171678,0
130,4.8675344505325056,-2.3675828375837487,0.20029232183659534,1
446,6.100318952042485,-2.048487499695474,0.33158349711826685,1
344,5.840641657402468,-2.7548168085515767,0.37499983282629673,1
277,5.624017506223439,-6.66182662657328,0.34655145513902674,1
42,3.7376696185214637,-3.0431277988876086,0.34505254707616323,1
25,3.2188758252682006,-2.9601656776827725,0.33640478552675807,1
433,6.070737728025585,-8.2036263237622,0.453907894357949,0
187,5.231108616908062,-4.710218204346081,0.36184724718666234,1
128,4.852030263997742,-3.3333826890079696,0.3369834662060872,1
318,5.762051382811624,-2.2206715280662315,0.3190611371539995,1
164,5.099866427885174,-5.4479624397909285,0.27018877300443467,1
378,5.934894195646042,-3.7997572157642465,0.40276730243926223,0
277,5.624017506223439,-2.4550116840713896,0.33626685663966405,1
70,4.248495242192216,-1.974389110594137,0.4260668038815442,0
373,5.921578419670626,-3.956491270399932,0.1612382927149805,1
218,5.384495062834961,-6.115569114428719,0.4413806267247839,0
461,6.133398043018341,-7.091899290698449,0.48684248487767234,0
48,3.8712010111162245,-2.020138469582914,0.373155473510195,1
348,5.85220247980321,-1.625251765351168,0.3109367945487551,1
168,5.123963979462783,-7.780382674775968,0.41088795453734606,0
151,5.0172798368811495,-1.6498565033073922,0.27224288903972177,1
69,4.234106504742186,-3.993013667402027,0.3195027052671381,1
87,4.465908118769526,-5.171188465325051,0.40499440935626185,0
227,5.424950017525456,-2.5782036329436537,0.39588431075169894,1
177,5.176149732630327,-2.942905487110464,0.3183584415427887,1
311,5.739792912211389,-8.100239251287313,0.4071946708427669,0
13,2.5649493582307676,-1.3765472049151712,0.2961047002629039,1
418,6.035481432548679,-3.8844101358755747,0.29560009875723486,1
272,5.605802066332762,-5.044141515911752,0.381310092553012,1
315,5.752572638857379,-3.594456736248367,0.4324987114856901,0
26,3.2580965384060976,-3.604931156831028,0.5252235437089434,0
85,4.442651256607963,-2.1016083029788963,0.210681987557675,1
138,4.927253685229669,-2.1573637785830266,0.31224116953248626,1
277,5.624017506223439,-6.582597646577176,0.3555693618623795,1
9,2.1972245784473308,-2.364815134359846,0.40675945775178524,0
106,4.663439094206407,-1.7147496041582795,0.42352729694371877,0
272,5.605802066332762,-3.825937607700155,0.37453840035232844,1
130,4.8675344505325056,-4.053497967272321,0.3529150230951357,1
471,6.15485809403765,-3.9934930944343128,0.38382103062133344,1
325,5.7838251823605065,-4.684879958602146,0.43353720085592795,0
179,5.187385805896621,-1.8798949253190154,0.2439700765318869,1
374,5.92425579744127,-3.1554139371013865,0.5034219693377174,0
474,6.161207321716174,-5.8292836193569855,0.33562988793121007,1
76,4.33073334041791,-1.455754803388994,0.2857557381329744,1
169,5.129898714982245,-2.253631200675497,0.283443735325468,1
258,5.5529595849603774,-6.510890516272873,0.3714949919598303,1
370,5.913503005665297,-3.820447369976717,0.43681898707812544,0
7,1.9459101504838847,-3.1168835754680693,0.16095171228960858,1
482,6.177944114071347,-2.4409713646468534,0.48743674440737267,0
381,5.942799375152948,-4.944751604266028,0.3670432114701347,1
255,5.5412635451976415,-5.500372756165597,0.4253293594361997,0
262,5.568344503799265,-2.783838246429614,0.2988695406725478,1
483,6.180016653673277,-3.457082072901415,0.380419108654074,1
180,5.192956850945766,-3.539929885590647,0.2836858408128414,1
107,4.672828834555364,-2.8840960041300536,0.41631012303960013,0
257,5.54907608493413,-4.131343287661024,0.3938979376505787,1
365,5.899897353609889,-6.53527679967307,0.3484141325225424,1
185,5.220355825132379,-2.8281211745990436,0.40830162885881477,0
189,5.241747015112552,-5.073938570619526,0.4569125398746757,0
341,5.831882477312842,-4.821542663505884,0.36258552008098444,1
292,5.676753802302528,-7.363037151156101,0.39985165184234955,1
378,5.934894195646042,-3.823630885568166,0.41968982554113515,0
16,2.772588722864781,-3.361817759056779,0.44199982965452167,0
73,4.290459441285377,-2.0803686976466325,0.4162383502148686,0
160,5.075173815296327,-4.095114757041214,0.24391073761107185,1
449,6.107022887764526,-5.334181512337707,0.40110702998732684,0
326,5.786897381397383,-1.768031554187544,0.42002260455566975,0
151,5.0172798368811495,-6.323348640969419,0.40744179301819616,0
205,5.323009979187189,-4.65566313532531,0.5114752056848758,0
297,5.69373213883637,-2.161707267017916,0.4438807885787108,0
136,4.912654885809581,-3.6247777648206263,0.43616379132863187,0
165,5.105945473961187,-1.5550384247883255,0.34861169728483404,1
180,5.192956850945766,-6.357897224643686,0.3457284000538596,1
472,6.156978985606742,-6.4796669357763035,0.39114908089900113,1
445,6.098074282188712,-5.587266464102506,0.5123840170983529,0
264,5.575949103184195,-3.5742351504742107,0.3165486842501556,1
261,5.564520407361008,-2.501167673407082,0.31899032357025503,1
224,5.411646051899683,-5.031321845691349,0.3422071611277378,1
226,5.4205349993165335,-2.560964646001469,0.3484184397780024,1
372,5.918893854300029,-4.147794774056882,0.24430327606059973,1
443,6.093569770067709,-3.996950732674908,0.37246287820014584,1
363,5.894402834292399,-7.139420881539194,0.38941161229291416,1
395,5.978885764926439,-2.2118675964470134,0.3289673190541801,1
128,4.852030263997742,-3.6268988566948255,0.3872094702207207,1
55,4.007333185414289,-2.5429167742697976,0.24972847708183316,1
460,6.13122648950488,-3.720344651425313,0.3180769233974553,1
33,3.4965075617695107,-3.3224532441764887,0.15234918999705985,1
11,2.3978952737074617,-2.475123056322581,0.3063740807225926,1
148,4.997212273831683,-3.7116592866755145,0.19737885087963514,1
364,5.897153867664213,-1.6835388404806289,0.3646122841331524,1
90,4.499809670441376,-2.874287112686876,0.2570799114884026,1
152,5.023880520912066,-3.4067954791100323,0.32849736225310433,1
26,3.2580965384060976,-1.748887401209743,0.24441938020447587,1
408,6.011267174428672,-8.628785670840871,0.41995896418473977,0
450,6.109247582786588,-5.492196956382033,0.3474103516519723,1
33,3.4965075617695107,-2.058253764214558,0.22589693179526743,1
285,5.652489180303738,-5.176134155217157,0.3875173887914798,1
139,4.934473933202634,-4.339719164037443,0.4097702305962253,0
6,1.7917594708947218,-1.3465196709547733,0.26768665850672346,1
385,5.9532433343137585,-3.5135834445428467,0.3876364743940874,1
356,5.87493073088012,-4.301292101564218,0.4898561528656754,0
492,6.198478716512633,-7.74948294019023,0.44688880687515226,0
279,5.631211781857208,-4.368152555994065,0.35442621193618945,1
30,3.401197381995489,-1.0970715655488723,0.1503954813155462,1
349,5.8550719222310805,-5.801972569768315,0.3376877223827475,1
30,3.401197381995489,-3.6072065064302876,0.3745676038984332,1
53,3.9702919137408013,-1.9925862932054195,0.2457372104378027,1
258,5.5529595849603774,-3.7883148209325697,0.474744170129545,0
231,5.442417710565084,-2.5772481876630517,0.2413936441522519,1
193,5.262690188956699,-3.196522080157581,0.32020853049545817,1
225,5.416100402248865,-3.1091019209954696,0.4065869061913805,0
13,2.5649493582307676,-2.4892246559681586,0.309784065682843,1
461,6.133398043018341,-2.867595539714701,0.23632817746238055,1
42,3.7376696185214637,-3.4889342101333845,0.33940212190018926,1
68,4.219507705323165,-1.307061902413323,0.38240543964092816,1
55,4.007333185414289,-4.238272116342678,0.4003117814711249,0
173,5.153291594555583,-5.140459298430189,0.41561771842111006,0
151,5.0172798368811495,-2.3985291451687685,0.25397043823034054,1
6,1.7917594708947218,-3.857681665237424,0.3188566010861917,1
325,5.7838251823605065,-8.898503048948745,0.424009099664515,0
121,4.7957905456793855,-1.3932446506067149,0.273887674978474,1
347,5.849324779975678,-6.33579830353341,0.4288747735567813,0
499,6.212606095771559,-3.3289433377012143,0.3695781999633516,1
40,3.6888794543639363,-2.895342683196089,0.3529212772356252,1
199,5.293304824774744,-1.3688046600284514,0.3028262061056094,1
283,5.645446897678573,-5.908535476290156,0.32827335343277353,1
335,5.814130531854917,-5.357919798115665,0.2534887578940236,1
31,3.433987204807727,-1.8011318338141875,0.4415180456662976,0
127,4.844187086537332,-1.3858597016068273,0.2981644273682996,1
368,5.908082938196105,-3.230358273242226,0.41957174608140296,0
276,5.620400865753382,-3.081500680669142,0.3176201431094654,1
